brand,name,price,category,subcategory,image
Bic ,Aparelho de Barbear BIC Comfort 3 Lâminas Black Night com 2 Unidades,"R$ 10,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9d2308ba6aeb4a6481b86f14d3b32047.jpg
Oral B,Creme Dental ORAL B 1-2-3 70g,"R$ 1,79",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-665ce51e632e48608fc9fc32da7933ee.jpg
Nivea ,Desodorante Aerosol NIVEA Fresh Natural 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6cc168351e224ea8894613a8a7218d26.jpeg
Prevent,Creme Dental PREVENT 90g,"R$ 9,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-203e4ca8150a4c9bb52ddcd8eec040f7.jpg
Carefree ,Absorvente Protetor Diário CAREFREE Todo Dia Leve 80 Pague 60 Unidades,,Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-695a0b9ac03245fea221b5879d6deb9b.jpg
Always ,Absorvente Noites Tranquilas ALWAYS  Seca com 32 Unidades,"R$ 24,90",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0a4ed6402f794ca3aec0c443460302e2.jpeg
Bic ,Aparelho de Barbear BIC Soleil Laranja e Rosa com 2 Unidades,"R$ 12,49",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0bdc60b9f0324cd085826e45128a6b96.jpg
Sempre Livre,Absorvente com Abas Ultra Fino SEMPRE LIVRE com 8 Unidades,"R$ 6,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bf5c97123c804f699924bcb0d2249330.jpeg
Huggies ,Lenço Umedecido HUGGIES Supreme Care com 48 Unidades,"R$ 12,99",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-05df57d125934b1ca2ed512da3869ca3.jpeg
Seda ,Shampoo SEDA Pureza Detox 325ml,"R$ 9,89",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-97e7221d0a0145dfb70dc51fdf1755bd.jpg
Sempre Livre,Absorvente  sem Abas SEMPRE LIVRE Max Suave Termocontrol com 8 Unidades,"R$ 5,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-084f839836784a1fbbaf6384c8da3cc7.jpeg
Rexona ,Desodorante Aerosol REXONA V8 Masculino 90g,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-449ff9f9fee64b4d8936719d791cf892.jpg
Colgate ,Creme Dental COLGATE Tripla Ação Hortelã 90g,"R$ 3,59",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f535f7b72a2e4d659f864181477814fe.png
Nivea ,Desodorante Roll-On NIVEA Invisible Masculino 50ml,"R$ 7,49",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6131232a632248d9bbec93083829a556.jpg
Bic ,Aparelho de Barbear BIC Comfort 3 Lâminas Pele Normal com 2 Unidades,"R$ 10,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c85e88a5e950435b91a791f6f51425ef.jpg
Dove ,Kit Shampoo 400ml + Condicionador DOVE Ritual de Reparação 200ml ,"R$ 25,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-919db237832245ed963437efcc2e68e6.jpeg
Nivea,Desodorante Aerosol NIVEA Invisible Feminino 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a9a2fa511d754d2ca849ae2463f5cadd.jpeg
Gillette,Aparelho de Barbear GILLETTE Prestobarba 3 Lâminas Ultra Grip Cabeça Fixa com 2 Unidades,"R$ 7,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ad7e604632df43f5ac2eb83267f951e1.jpg
Johnson & Johnson,Cotonetes JOHNSON & JOHNSON com 75 Unidades,,Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-865c645397cc4dfebcf13d74b66e6625.jpg
Nivea ,Hidratante NIVEA Milk 400ml,"R$ 14,99",Higiene e Perfumaria,Hidratantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-36d2829865ab40668be23c4577ee6214.jpeg
Neve,Papel Higiênico NEVE Folha Dupla Leve 16 Pague 15 Unidades,"R$ 21,90",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-04539b5f54cc466e9bb00e5d3ada070a.jpeg
Personal,Papel Higiênico PERSONAL Vip Folha Dupla Leve 12 Pague 11 Unidades,"R$ 12,90",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2256a65439f44368aed5ce59d9d75911.jpeg
Neve,Papel Higiênico NEVE Supreme Folha Tripla Leve 16 Pague 15 Unidades,"R$ 21,90",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-fc50f2df97324a0480ebd6fe9bef6129.jpeg
Carinho Premium ,Papel Higiênico CARINHO Premium Folha Dupla Neutro Leve 12 Pague 11 Unidades,"R$ 12,90",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-10a9f0853cf74a9ba9d3a0b9e9d0344a.jpg
Neve,Papel Higiênico NEVE Supreme Folha Tripla Leve 12 Pague 11 Unidades,"R$ 15,99",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bce16cf27c3449758ae2e738088aec26.jpeg
Turma da Mônica,Fralda TURMA DA MÔNICA Tripla Proteção Jumbo Grande com 28 Unidades,"R$ 26,90",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2a02b224afaa4d6383d7770a10e4bbff.jpg
Johnson & Johnson,Fio Dental JOHNSON & JOHNSON Essential Menta 100m,"R$ 10,09",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e50267c76bc64b58a3ab851c47ed0251.jpg
Neve,Papel Higiênico NEVE Folha Dupla Neutro com 4 Unidades,"R$ 6,99",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7653bab48c5e42d3a367964f86567bf0.png
Bigfral ,Fralda BIGFRAL Grande Com 16 Unidades,"R$ 19,99",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7c1f0b84e1674b01ae3fd1ff39808f60.jpeg
Sundown ,Protetor Solar SUNDOWN FPS 30 200ml,"R$ 50,30",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e572aca2941546be9132b34fc91457d5.jpg
Johnson & Johnson,Escova Dental JOHNSON & JOHNSON Profissional Grande,"R$ 11,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-44a25bb9d8344540b343f06f918f2626.jpg
Bozzano ,Gel Fixador BOZZANO Ação Prolongada 300g,"R$ 13,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-42e0fb5b5c5742dd99d6ee0dd32852fe.jpg
Colgate ,Escova Dental COLGATE Classic Macia,"R$ 3,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-56c6bc076d614d36a2f0bfa70caf8ce2.jpg
 Oral B ,Anti Séptico ORAL B Bucal Hortelã Leve 500ml Pague 300ml,"R$ 11,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4adc5d6a0a1d4cf4ace5b332f9304495.jpg
Always ,Absorvente Noturno ALWAYS Seca Leve 32 Pague 26 Unidades,"R$ 24,90",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-88a14d123192403497d6b09e8e8da6ee.png
Intimus ,Absorvente Protetor Diário sem Abas INTIMUS Days Leve 80 Pague 60 Unidades,"R$ 16,89",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0764aa838cd54eb0aa86b343f951a08f.jpeg
Sempre Livre,Absorvente com Abas Noite Dia SEMPRE LIVRE com 8 Unidades,,Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d6b8d87051854337b1edac9742d9f835.jpeg
Seda ,Creme para Pentear SEDA SOS Ceramidas 300ml,"R$ 9,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-71914b5a4c8645f69734a9da410a0958.jpeg
Seda,Condicionador SEDA SOS Ceramidas 325ml,"R$ 21,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-467f4ade8233451d82b4bf80ff41f9a7.jpeg
Seda ,Creme de Tratamento SEDA SOS Ceramidas 400g,"R$ 13,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0d1728092f6245b390d88279227da4e3.jpeg
Lillo,Chupeta LILLO Funny Xadrez Azul Tamanho 2,"R$ 11,99",Bebês,Produtos para o bebê,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3a4b6fa090b04ed4bb6f9b116c159951.jpeg
Clear ,Shampoo CLEAR Limpeza Profunda 400ml,"R$ 31,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-26c101b43808467b8989425cb3cf83dc.jpeg
Pantene ,Creme de Tratamento PANTENE Brilho Extremo 300ml,"R$ 19,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f9638d5bf1d04cc685c2e4a5d65ad5cb.jpeg
Lillo,Conjunto Colher e Garfo LILLO para Bebes Verde,"R$ 25,90",Bebês,Produtos para o bebê,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-319a5cf8d8724365922c5249fc1408b4.jpeg
Lillo,Caneca Antivaz LILLO Magia Azul 207ml,"R$ 27,90",Bebês,Produtos para o bebê,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-26b0c1a7037e4078a27f308020c248dc.jpeg
Lillo,Mordedor LILLO Silicone,"R$ 15,99",Bebês,Produtos para o bebê,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3e577562d84c4098bd66a0da853219c7.jpeg
Bello,Sabonete Líquido BELLO Capim Limão 1L,"R$ 10,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e6316d76ecc24ad3926818a483c951e8.jpeg
Bello,Sabonete Líquido BELLO Açaí e Framboesa 1L,"R$ 10,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8bf23b3d459b46a8ad1da33f8741e5ee.jpeg
Porto Belo,Sabonete Líquido BELLO Erva doce 1L,"R$ 10,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-32cf4129c30e4dc6877f9c0a657ee1cd.jpeg
Neutrox,Creme de Tratamento NEUTROX Clássico 1Kg,"R$ 14,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-aa862a60e29647549a273c9bda884183.jpeg
Lillo,Caneca Design LILLO Azul 250ml,"R$ 31,90",Bebês,Produtos para o bebê,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5e7b8c267dc7447faa5cb3ae8d7193d1.jpeg
Neve,Papel Higiênico NEVE Folha Dupla Leve 12 Pague 11 Unidades,"R$ 15,99",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c186d4a4dc154a56ae6178c4fcf33f7f.png
Cotton,Papel Higiênico COTTON Folha Dupla Leve 12 Pague 11 Unidades,,Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1481b51b44e94d3ea8f1a584f4de9da6.jpg
Colgate,Creme Dental COLGATE Total Clean Mint 12 Horas 90g,"R$ 5,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-34e8bdeae186486ebb14fa8433c5d347.jpg
Huggies ,Lenço Umedecido HUGGIES Classic com 48 Unidades,"R$ 12,69",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ce2847c307934eccaae1eb5d8c30395a.jpeg
Sensodyne,Creme Dental SENSODYNE Repair & Protect 100g,"R$ 15,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3f7ae836c4144e1bbbf7241027b26e8a.jpg
Nivea,Desodorante Aerosol NIVEA Invisible Masculino 150ml,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20bbfe1d85134649b645c70c6b67bd8a.jpg
Duetto,Papel Higiênico DUETTO Folha Dupla com 12 Unidades,"R$ 12,90",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-48c021641bbf4672b03298e8927e88b9.jpeg
Intimus ,Absorvente Noturno com Abas INTIMUS Suave Leve 36 Pague 30 Unidades,"R$ 22,49",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6c0ccdc635934c7eac00a943a917ab7d.jpeg
Sensodyne ,Creme Dental 100g Sensodyne Repair&Protect Whitening,"R$ 15,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-67231b7b6d34438c85cdec5d54d38fa9.webp
Oral B,Creme Dental ORAL B 3d White 70g,"R$ 4,49",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d004ab145c58445cb01496fb28d721b4.jpeg
Rexona ,Desodorante Aerosol REXONA Masculino Invisible 90g,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-601eea2191734cfeb295a614a00a8e5b.jpeg
Oral B,Escova Dental ORAL B Classic Leve 3 Pague 2 Unidades,"R$ 15,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e2e596379b1544bfab6372847c2b0377.jpg
Johnson & Johnson,Fio Dental JOHNSON & JOHNSON Expansion Plus 50m,"R$ 11,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-867fed42d7154c0799a383d7f14be069.jpg
Colgate ,Creme Dental COLGATE Total Whitening 12 Horas 90g,"R$ 5,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b51745bb795841e3a726689434fb6c65.jpeg
Nivea ,Sabonete NIVEA Camomila e Flor de Algodão 85g ,"R$ 1,59",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9d67db216b424dbe84e28e6ff0159832.jpeg
Gillette,Aparelho de Barbear GILLETTE Prestobarba 3 Lâminas Sense Care Leve 4 Pague 3 Unidades,"R$ 23,90",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-53bfd1ff39e74b06a03def593e2bf36b.jpg
Senador ,Sabonete SENADOR Tradicional 130g,"R$ 3,79",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a314f750d52347718dabcb14d95bbb84.jpg
Colgate ,Creme Dental COLGATE Máxima Proteção Anticáries 70g,"R$ 4,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-98ab14d238fc40008131b06bdbcb7379.jpeg
Tek,Fio Dental TEK 100m,"R$ 10,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f73062acf82e40039460366712210172.jpg
Seda ,Shampoo SEDA Hidratante Leveza 325ml ,"R$ 9,89",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4f199da83a574a3ca5b3b3fe24ed16eb.jpeg
Dermoclean,Sabonete Líquido DERMOCLEAN Íntimo 200ml Grátis 200ml,"R$ 17,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f90d9975500c41d89daec6aedccca627.jpeg
Sensodyne ,Escova Dental SENSODYNE True White Macia,"R$ 16,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4d12bfb2eb2c43fda14221314b04a9d1.jpeg
Nivea ,Sabonete NIVEA Talco e Óleo de Amêndoas 85g,"R$ 1,59",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1a51fcacf1224215b6cdd49df1053692.jpeg
Clear ,Shampoo CLEAR Controle e Alívio da Coceira 400ml,"R$ 31,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3a97e614d11d48a79e2a0cc4bb71c976.jpg
Farmax ,Acetona FARMAX 100ml,"R$ 3,49",Higiene e Perfumaria,Farmacia ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9b881f6d6bc14b8aa91522639d8c8bcc.jpeg
Always ,Absorventes Noturno com Abas ALWAYS com 8 Unidades,"R$ 8,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-31509cc4a0cb4017a61b1084f5c31bb8.jpg
Johnson & Johnson,Desodorante Aerosol JOHNSON & JOHNSON Zero Perfume 150ml,"R$ 15,99",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-43101941eef149d381ce476685850733.jpeg
Sempre Livre,Absorvente Básico com Abas ALWAYS Seca com 32 Unidades,"R$ 13,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bef19128fd6a410eae60f02bf9d5d8e7.jpeg
Pampers ,Fralda PAMPERS Super Sec Pacotão XG com 22 Unidades,"R$ 25,90",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9120357e48c944c2b118f25b0555cacb.jpeg
Nivea ,Sabonete NIVEA Creme Soft Milk 90g,"R$ 2,49",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-66e143b8f3da43edabde378369c6f8ff.jpg
Coty ,Desodorante Aerosol COTY sem Perfume 90g,"R$ 15,99",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d36cf88542d84f40ac66ea1b72a3f9ed.jpeg
Lux ,Sabonete Líquido LUX Buque de Jasmim 200ml,"R$ 6,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e2632abf116f4055b0e02135b8b003c3.jpeg
Gillette,Aparelho de Barbear GILLETTE Prestobarba 3 Lâminas Sense Care com 2 Unidades,"R$ 17,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6b1bb706945d47f6b12a49d954123691.jpeg
Colgate,Creme Dental COLGATE Branco 50g,"R$ 1,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ae16b5f863d548f2825d17284a05d719.jpeg
Lux ,Sabonete Líquido LUX Orquídea Negra 200ml,"R$ 6,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7a3a12398c6044cfbe68ff309675bfa5.jpeg
Always ,Absorvente Ultra Noturno com Abas ALWAYS com 8 Unidades,"R$ 8,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4046e48e3a2548a3a463193d0d595981.jpg
Old Spice ,Desodorante Aerosol OLD SPICE Pegador 93g,"R$ 11,99",Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1a4a523c68be4561a8d6de9b55d9616d.jpeg
Rexona ,Desodorante Aerosol REXONA Masculino Antibacteriano 90g,,Higiene e Perfumaria,Desodorantes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a05228f4eacb453897e21e04bfe5e5a2.jpeg
Gillette,Carga GILLETTE Mach 3 Sensitive com 2 Unidades,"R$ 24,90",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ef0367c7985c4ec7ab3bfd6c92a345dc.jpeg
Pantene ,Condicionador PANTENE Liso Extremo 400ml,"R$ 21,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-22dc59a3524e46a1bedb7d2977be7274.jpg
Phebo ,Sabonete PHEBO Lavanda 90g,"R$ 2,99",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-38413922165c49b9a8e2893015ae8a52.jpg
Gillette,Carga GILLETTE Mach 3 Regular com 4 Unidades,"R$ 41,90",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-18af7e24719d4a73a14529ce25da4069.jpg
Johnson & Johnson,Shampoo Infantil JOHNSON & JOHNSON Baby Regular 400ml,"R$ 21,90",Bebês,Hora do Banho,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-aa3ef1da57b84c7d97373cf87d84de84.jpeg
Nivea ,Sabonete NIVEA Aveia 85g,"R$ 1,59",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4fb67fbc53a348aea8cfd3cab14b7fc4.jpeg
Clear,Shampoo CLEAR Anti-Caspa Ice Cool 200ml,"R$ 17,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0c639e84b3814ef3be352e8ef8c526fd.jpg
Oral B,Fio Dental ORAL B Essential Floss Menta 50m,"R$ 10,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-41c3659885b842b996350563c144536f.jpg
Gillette,Aparelho de Barbear GILLETTE Prestobarba 3 Lâminas Ultra Grip Leve 5 Pague 4 Unidades,"R$ 21,90",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-93747bcef43e4d1d9653357f08047d28.jpg
Colgate ,Creme Dental COLGATE Sensitive Branqueado 100g,"R$ 12,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8a955297fe0b480baef1c73f9689ec0e.jpg
Clear,Shampoo CLEAR Cool Menthol 400ml,"R$ 31,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e92a9b1711f840549f3e86407f2b0eb5.jpg
Dove ,Kit Shampoo 400ml + Condicionador DOVE Ultra Cachos 200ml,"R$ 25,90",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3809a3fda8e5456cbec00405858a47e0.jpeg
Oral B,Escova Dental ORAL B Indicator 40 2X1,"R$ 14,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5a9c0f44b5f848f58e0cb40555160748.jpeg
Seda ,Kit Shampoo 325ml + Condicionador SEDA Liso Perfumado 325ml,"R$ 17,99",Higiene e Perfumaria,Cabelo,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-87a127cce467431cb4ee3958c67327e9.jpeg
Gillette,Aparelho de Barbear GILLETTE Prestobarba 3 Lâminas Ice Leve 4 Pague 3 Unidades,"R$ 23,90",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-45d0da4b8b2640929108aefd8f48c3c0.jpeg
Gillette ,Espuma para Barbear GILLETTE Pureza 245g,"R$ 21,90",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3455e1afa5eb40c8a28e28fd82bd0f43.jpg
Phebo ,Sabonete PHEBO Amazônia 90g,"R$ 2,99",Higiene e Perfumaria,Sabonetes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d5a6899265274fbab5d43679b34778be.jpeg
Personal ,Papel Higiênico PERSONAL Folha Simples Neutro Leve 16 Pague 15 Unidades,"R$ 11,99",Higiene e Perfumaria,Papel Higiênico ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3ab0d68768fd4fb8987ba57a9bbcf590.jpeg
Intimus ,Absorvente Gel Normal com Abas INTIMUS Suave com 16 Unidades,"R$ 5,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3163a0800d7949499be8889048137070.jpeg
Lux ,Sabonete Líquido LUX Rosas Francesas 200ml,"R$ 6,99",Higiene e Perfumaria,Sabonete Liquido ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-22cf461227db4df79f9f866b3098d9f3.jpeg
Gillette,Aparelho de Barbear GILLETTE Prestobarba 3 Lâminas com 1 Unidade,"R$ 7,99",Higiene e Perfumaria,Barba,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-09707cffd7ad4b199364bc624de2b225.jpeg
Colgate ,Creme Dental COLGATE Total 12 Horas Clean Profissional 70g,,Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-cc7b6281a4a14489ac885cf60907b14f.jpg
Sensodyne ,Creme Dental SENSODYNE Branqueador Extra Fresh 50g,"R$ 10,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1582e263bc464282a9bf7df0510a1fcf.jpg
Carefree ,Absorvente Protetor Diário CAREFREE com Perfume Leve 60 Pague Menos,"R$ 18,99",Higiene e Perfumaria, Absorventes ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3d54c371b9a4491b91fdc4ce1dd03479.jpeg
Cremer ,Fraldas CREMER Jumbo XXG,"R$ 18,99",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8d33233064b04d5da6b17c1955f941ca.jpeg
Colgate ,Creme Dental COLGATE Sensitive Multi Proteção 100g,"R$ 12,99",Higiene e Perfumaria,Higiene Bucal,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f75dfa93f40942cea4ab78c77e2397cf.jpeg
Cremer ,Fraldas CREMER Jumbo Pequena,"R$ 18,99",Bebês,Fraldas e Lenços,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-471918c352244045b477b18fbeaf2973.jpeg
